trip,walk_distance,travel_time,boardings
2706401002,error,404,PATH_NOT_FOUND
2706402001,error,404,PATH_NOT_FOUND
2706402002,error,404,PATH_NOT_FOUND
2706903001,1823.8508796878941,1714,1
2706903002,1512.0989774390603,1720,1
2706903003,1823.8508796878941,1691,1
2706903004,1512.0989774390603,1720,1
2707101001,909.8532781918981,903,1
2707101002,728.2663608975975,797,1
2707101003,1133.6115789382827,1395,1
2707101004,786.8142405935582,1160,1
2707103001,909.8532781918981,903,1
2707103002,728.2663608975975,797,1
2707103003,909.8532781918981,903,1
2707103004,728.2663608975975,797,1
2707104001,909.8532781918981,903,1
2707104002,728.2663608975975,797,1
2707104003,909.8532781918981,903,1
2707104004,728.2663608975975,797,1
2707105001,909.8532781918981,903,1
2707105002,728.2663608975975,797,1
2707105003,909.8532781918981,903,1
2707105004,728.2663608975975,797,1
2707401001,589.7382180390719,3518,3
2707401002,1163.8316842033087,917,0
2707401003,828.7712857073714,656,0
2707401004,886.3079323268605,2699,2
2707403001,671.2079473610338,2206,2
2707403002,1785.27540600657,1701,1
2707801003,1349.0312330700183,1380,1
2707801004,2201.3377894634946,2183,1
2707801005,2176.323248115484,2137,1
2707801006,1650.5290150277199,1602,1
2707802002,1731.8272857089846,1470,1
2707802001,877.679932325247,791,1
2707802003,1650.5290150277199,1602,1
2707802004,1751.8160375886596,1522,1
2707802005,1130.7734661577836,891,0
2707802006,1650.5290150277199,1602,1
2707802007,1645.1891052553456,1794,1
2707802008,error,406,NO_TRANSIT_TIMES
2707803001,2176.323248115484,2137,1
2707803002,686.6590676618462,1571,2
2707803003,1349.0312330700183,1380,1
2707803004,1650.5290150277199,1602,1
2707804001,2176.323248115484,2137,1
2707804002,686.6590676618462,1571,2
2707804003,1349.0312330700183,1380,1
2707804004,1650.5290150277199,1602,1
2707805001,2176.323248115484,2137,1
2707805002,1650.5290150277199,1602,1
2707805003,1751.8160375886596,1522,1
2707805004,1130.7734661577836,891,0
2707805005,686.6590676618462,1571,2
2708002001,569.0487744325482,2602,2
2708002002,587.57699247646,2174,2
2708101003,1368.0310977398726,1053,0
2708101004,1368.0671879642716,1057,0
2708101001,error,404,PATH_NOT_FOUND
2708101002,error,404,PATH_NOT_FOUND
2708102001,558.9839248081605,2120,2
2708102002,925.1725112699829,1832,2
2708102004,1368.0671879642716,1057,0
2708401001,283.0283383447244,2173,2
2708401004,1454.5839323284736,1370,1
2708401005,1792.493248115485,1816,1
2708401006,1454.5839323284736,1370,1
2708401007,1792.493248115485,1816,1
2708402001,1145.1677894683346,2388,2
2708402002,1119.933699242322,2712,2
2708403001,329.1896165398492,2143,2
2708403004,1454.5839323284736,1370,1
2708403005,1115.957699242322,1122,1
2708501001,1463.850015034173,1589,1
2708501002,1325.0214135284975,1318,1
2708502003,1463.850015034173,1589,1
2708502004,1325.0214135284975,1318,1
2708503001,736.5123834553108,2985,2
2708503002,737.3697593951481,3021,2
2708701001,233.51133834472438,1864,2
2708701002,256.9459699219735,1338,2
2708701003,233.51133834472438,1755,2
2708701004,256.9459699219735,1338,2
2708701005,233.51133834472438,1755,2
2708701006,1222.716330819571,2290,2
2708702001,233.51133834472438,1864,2
2708702002,1222.716330819571,2290,2
2708703001,1077.479827060221,1949,2
2708703002,397.77345864392356,1481,2
2708703003,423.95942856751043,1915,2
2708703004,397.77345864392356,1383,2
2708703005,457.0458045089613,357,0
2708703006,457.05783458376106,358,0
2708704001,2140.9977669122345,1899,1
2708704002,1218.5600902179463,1267,1
2708704003,2140.9977669122345,1899,1
2708704004,1218.5600902179463,1267,1
2709001001,1644.9230150341732,1725,1
2709001002,1458.656368413071,1550,1
2709301001,1400.0592105187582,1262,1
2709301002,524.900909772374,673,1
2711001001,1704.326390972397,3017,2
2711001002,2395.30803758866,3833,1
2711002001,2249.544007510633,3901,2
2711002002,3208.9087819431816,6065,2
2711003001,1618.415593982136,2904,2
2711003002,141.8167969902613,1102,2
2711003003,2395.30803758866,3833,1
2711004001,2249.544007510633,3901,2
2711004002,3208.9087819431816,6065,2
2711005001,2249.544007510633,3901,2
2711005002,3208.9087819431816,6065,2
2712401003,1366.720466159397,1617,1
2714702002,287.91850375934996,1283,1
2724001005,999.4635112715963,800,0
2724001006,787.8657669122349,615,0
2724001007,335.21536841952417,259,0
2724701002,1245.7451729252587,1677,1
2724702002,1245.7451729252587,1677,1
2729601003,1057.3839323187935,1026,1
2729601004,1743.325473673257,1450,1
2729601005,error,406,NO_TRANSIT_TIMES
2729602001,1057.3839323187935,1026,1
2729602002,1743.325473673257,1450,1
2729603001,1267.6730751773196,1611,1
2729603002,1861.6064586342436,1580,1
2729603003,1057.3839323187935,1026,1
2729603004,1743.325473673257,1450,1
2731701001,589.0818195447479,826,1
2731701002,302.1827744341615,1250,2
2731802001,1317.274887211434,1023,0
2731802002,1317.1562932276845,1020,0
2731802003,790.018383456924,609,0
2731802004,2065.9062180374576,2343,1
2731802005,1860.3131202991995,1912,2
2731901001,1117.4911428520722,869,0
2731901002,573.1752556357983,446,0
2731901003,866.4877443577483,670,0
2732401001,681.3833383431111,994,1
2732401002,667.2449624016602,929,1
2732901001,1707.5715263122229,1773,1
2732901002,236.9423383447244,1300,2
2732901003,264.2013383447244,1778,2
2732901004,error,406,NO_TRANSIT_TIMES
2733702001,898.8624736797101,1447,1
2733702002,871.5633082634711,1448,2
2734501001,838.2422105187585,1427,1
2734501002,843.6836466130356,1290,1
2734501003,845.2999022520606,653,0
2734501004,845.2690751853861,650,0
2734502001,838.2422105187585,1427,1
2734502002,843.6836466130356,1290,1
2734502003,838.2422105187585,1427,1
2734502006,843.6836466130356,1290,1
2734502004,845.2999022520606,653,0
2734502005,845.2690751853861,650,0
2734701001,953.5656842049221,1033,1
2734701002,919.1994736797101,992,1
2734701003,1490.860714276495,2348,1
2734701004,342.6041879674987,2189,2
2734701005,629.8478421008476,854,1
2734701006,1726.5921127772724,1327,0
2738601001,1979.3420977285793,1569,0
2738601002,581.2141804487987,449,0
2738601003,1898.9590826911792,1505,0
2740101001,1014.0220751837728,787,0
2740101002,1014.0198195447476,787,0
2740101003,752.7081954845854,1062,1
2740101004,784.4210751821595,1101,1
2740201001,764.605646609809,606,0
2740201002,449.72822555938507,913,1
2740201003,907.8605789431227,1065,1
2740601001,890.2051052553459,1264,1
2740601002,742.8439548829604,1100,1
2740601003,898.6074811951834,712,0
2740601004,error,406,NO_TRANSIT_TIMES
2740602001,1192.4387443480682,961,0
2740602002,1193.2523533708306,963,0
2740602003,1192.4387443480682,961,0
2740602004,1193.2523533708306,963,0
2741201001,1709.097691713942,1361,0
2741201002,1710.9622631432055,1360,0
2741301001,590.9765939805227,1500,1
2741301004,244.02491729107388,1001,1
2741301002,863.192533827696,1745,1
2741301003,395.4740751821594,326,0
2741701001,260.55844360652367,1354,2
2741701002,551.7545789415093,998,1
2741701003,1717.4157368342085,1345,0
2743401001,1237.7206315740223,1564,1
2743401002,965.5107518699948,975,1
2744901001,1420.365609019536,1097,0
2744901002,846.6573458618109,866,1
2744901003,485.79998495937343,379,0
2744901004,888.4840526260593,1249,1
2744901005,520.2684811984101,492,1
2744901009,535.1907443561349,1843,2
2744901010,1116.5934887154963,1094,1
2744901011,1420.3400451105858,1095,0
2744901012,572.1726917236219,960,1
2744901013,871.077578944736,1233,1
2744901014,371.61603007157316,1656,2
2744903001,1254.016172922032,988,0
2744903002,1116.5934887154963,1094,1
2744903003,1420.3400451105858,1095,0
2745701001,714.6782330813116,546,0
2745701002,374.1715789415094,400,1
2745701003,593.6704661593967,478,0
2745701004,1056.2593984862572,844,0
2745701005,260.2055413512364,205,0
2745701006,260.1743383447244,202,0
2745702001,714.6782330813116,546,0
2745702002,374.1715789415094,400,1
2745702003,593.6704661593967,478,0
2745702004,1056.2593984862572,844,0
2745702005,1293.7646090195358,1002,0
2745702006,1206.6954210439708,953,0
2745702008,260.1743383447244,202,0
2745702009,714.6782330813116,546,0
2745702010,644.4245563870228,909,1
2745702011,610.8664210471972,936,1
2746301001,1002.3963533772842,786,0
2746301002,1002.3948496179343,786,0
2746602001,926.0622030048986,973,1
2746602002,774.7075488650964,1053,1
2746602003,952.1509624032734,736,0
2747702001,587.3429323284737,1274,1
2747702002,1372.0847368390482,1734,1
2748102001,868.110195479745,695,0
2748102002,841.2076466098089,1133,1
2748102003,387.60501503417316,846,1
2748201001,868.110195479745,695,0
2748201002,869.0644135268838,691,0
2748202001,868.110195479745,695,0
2748202003,869.0644135268838,691,0
2748202002,868.110195479745,695,0
2748202004,869.0644135268838,691,0
2748202005,868.110195479745,695,0
2748202006,869.0644135268838,691,0
2748301001,660.5038120260477,1232,1
2748301002,872.0936917252353,1395,1
2748301003,1515.1879999967737,1167,0
2748301004,981.5248195447477,902,1
2748302001,660.5038120260477,1232,1
2748302006,1180.305729318735,1451,1
2748302007,1515.1879999967737,1167,0
2748302008,981.5248195447477,902,1
2748701001,1240.331007512246,1557,1
2748701002,1322.361887211434,1511,1
2748802001,936.6193157837844,1403,1
2748802002,2299.333526307383,2304,1
2748802003,325.4039624048869,2830,3
2748802004,2214.390857138248,2730,2
2748802005,462.7506616504356,1611,2
2748802006,949.3830300699597,1372,1
2748803001,936.6193157837844,1403,1
2748803002,949.3830300699597,1372,1
2748804001,936.6193157837844,1403,1
2748804002,949.3830300699597,1372,1
2750401001,991.086413526884,1140,1
2750401002,971.7663909740106,750,0
2750401003,973.5629248097739,748,0
2750401004,971.7663909740106,750,0
2750401005,1240.4371804439588,969,0
2750402001,991.086413526884,1140,1
2750402002,971.7663909740106,750,0
2750402003,1240.4371804439588,969,0
2793001002,495.00805262928634,385,0
2793001003,353.2699849593734,1133,2
2793002002,495.00805262928634,385,0
2793002003,353.2699849593734,1133,2
2793202002,1907.5918496195477,1461,0
2793202003,584.3068045089612,659,1
2793202004,812.7494511236101,2061,2
2807802002,848.73099247646,790,1
3000401002,36.866,991,1
3001402006,424.758390975624,675,1
3003001001,677.1096390927224,2583,2
3003001002,726.2494060081838,2608,2
3003001003,572.9435037512831,2061,2
3003001004,379.09599247645997,1637,2
3003001005,1833.0166390894951,1713,1
3003001006,487.726541349623,1905,2
3003001007,665.2620225544864,515,0
3003001008,645.9030601447595,1866,2
3003002001,372.94385713824755,1059,2
3003002002,957.3298270618343,1832,2
3003003001,298.9202631544982,1747,2
3003003003,511.3530977398726,2129,2
3003004001,335.3102631544982,1437,2
3003004005,665.2620225544864,515,0
3003004006,645.9030601447595,1866,2
3005201001,163.45731578862456,127,0
3005201002,1444.3574811984101,1601,1
3005201003,1842.7589323220207,2039,1
3005201004,1248.111676682995,1118,1
3005201005,1892.0176616472093,1468,0
3005702001,868.2886240569359,1224,1
3005702002,791.5698270634477,1347,1
3005704001,1249.497827060221,976,0
3005704002,1249.4963233008707,975,0
3005705001,1249.497827060221,976,0
3005705002,1249.4963233008707,975,0
3006101001,268.6232932309114,1087,2
3006101002,268.6247969902613,899,1
3006101003,859.028872172421,1472,1
3006101004,268.6247969902613,899,1
3006102001,782.8521654065589,2372,2
3006102002,857.2885488699364,1348,1
3007201001,1491.5069248033203,1383,1
3007201002,850.9649323236338,957,1
3007202001,975.3575037528966,764,0
3007202002,975.3387067610221,763,0
3007202003,975.3575037528966,764,0
3007202004,975.3387067610221,763,0
3007302001,801.8789924796865,1136,1
3007302002,474.1901428536857,783,1
3007302003,801.8789924796865,1136,1
3007302004,474.1901428536857,783,1
3007302005,1501.9162105219852,1562,1
3007302006,965.9982255593851,1284,1
3007303001,374.11166165204884,819,1
3007303003,944.6119849561468,894,1
3007304001,659.3413157870111,827,2
3007304002,1644.1306240569359,1362,1
3007304003,1554.0736992439352,1373,1
3007304004,1652.211518788683,1511,1
3007401002,1111.8604812016367,845,0
3007401003,889.7184060114105,1026,1
3007503001,501.93403006995965,1506,2
3007503002,265.98424811871166,1305,2
3007503003,135.477,457,1
3007503004,error,406,NO_TRANSIT_TIMES
3007504001,501.93403006995965,1506,2
3007504002,265.98424811871166,1305,2
3007504003,242.43783458537442,518,1
3007504004,1563.8371202927456,1229,0
3008801001,559.1408496195476,1278,1
3008801002,939.6926691659087,1087,1
3008801003,488.28599999838667,1803,2
3010202001,1765.5119774390598,2085,1
3010202002,61.193,1023,2
3011001004,298.48160150083595,238,0
3011201001,359.79033082441106,286,0
3011201002,359.78431578701117,285,0
3011501001,67.128,2399,2
3011501002,325.51092480977377,255,0
3011501003,160.59272180326184,2499,3
3011502001,563.663842102461,1278,1
3011502002,536.4097894715613,868,1
3011504001,391.0786240569358,1146,1
3011504002,838.5023233040979,833,1
3011505001,913.2484962358101,1555,1
3011505002,894.054451121997,1062,1
3013201001,738.8911729236455,599,0
3013201008,379.7578872130473,428,1
3013301002,385.4259097723739,1014,2
3014001001,1401.6554060114106,2542,2
3014001002,371.58866165043554,1163,2
3014001003,467.58803758865963,729,1
3014001004,649.5555789463496,2394,2
3014002001,1324.5355939837493,2783,2
3014002002,623.7611654113989,5961,2
3014003001,1223.056691728462,2479,2
3014003002,572.8125789463495,1809,2
3014301001,error,409,TOO_CLOSE
3014301002,1433.129879691121,1565,1
3014301003,397.86228571382475,1614,2
3014901001,450.82854134800976,1067,1
3014901002,404.26926315288483,925,1
3014901003,450.82854134800976,1067,1
3014901004,404.26926315288483,1257,1
3014901005,error,406,NO_TRANSIT_TIMES
3014901006,error,406,NO_TRANSIT_TIMES
3014902001,899.1842781870579,1716,1
3014902004,738.807796983808,844,1
3014902005,532.3110977382591,679,1
3014903001,1353.9663759301568,1776,1
3014903002,401.35526315288485,1121,1
3014904001,686.3010977350326,2213,2
3014904004,error,406,NO_TRANSIT_TIMES
3015601001,498.8907443577483,3000,2
3015601002,499.72742105042386,1379,3
3015602002,619.7192030032852,1146,1
3015602003,1425.2830526260595,1222,1
3015901001,672.5281278162856,739,1
3015901002,439.1858270634477,634,1
3015901003,381.5722781935114,963,2
3015901004,311.2415864650494,1339,2
3015902001,381.5722781935114,963,2
3015902002,311.2415864650494,1339,2
3016301001,962.9929624000467,1949,1
3016301002,1241.8324285642836,2168,2
3016301003,487.7024436049103,2327,2
3016301004,518.4062481170984,2150,2
3016301005,1901.504932325248,1473,0
3016301006,1901.502676686222,1473,0
3016302001,962.9929624000467,1949,1
3016302002,1241.8324285642836,2168,2
3016302003,487.7024436049103,2327,2
3016302004,518.4062481170984,2150,2
3016302005,1901.504932325248,1473,0
3016302006,1901.502676686222,1473,0
3017101002,249.13803007157304,1769,2
3017601001,861.5231654081722,1222,1
3017601002,811.4876240569359,1057,1
3017601003,1035.7664060114107,1348,1
3017601006,2593.019744349682,2337,1
3018001001,1318.2482481106447,2261,2
3018001002,1318.2031353301459,1429,1
3018301001,error,409,TOO_CLOSE
3018501004,504.2640902211727,3111,2
3018901003,590.0930676666861,456,0
3018902001,590.0908120276612,455,0
3019101005,error,404,PATH_NOT_FOUND
3019101006,error,404,PATH_NOT_FOUND
3019101007,1174.574075180546,1261,1
3019101008,error,406,NO_TRANSIT_TIMES
3019101009,error,406,NO_TRANSIT_TIMES
3019102001,1119.9215112732097,2294,2
3019102002,1275.7650977366454,996,0
3019102003,1033.26648871711,2245,2
3019103001,895.3183308260245,2680,2
3019103002,1009.5331202991993,2986,2
3019104001,483.67009022278603,1104,1
3019104002,509.1001202991992,1774,2
3019802002,944.6057368358216,744,0
3020202001,663.0677443577483,1900,2
3020202002,785.5462556357983,607,0
3020202003,1703.7128195431346,1470,1
3020302004,2448.6106917236216,3413,3
3020402002,1178.1915037512827,935,0
3020402003,1178.1990225480329,936,0
3020402004,186.12754886993633,151,0
3020501002,409.1116616472088,1612,2
3020501003,614.5640751837726,675,1
3020501004,1819.014924804934,1547,1
3020501005,817.7509473658737,1142,1
3020501006,1121.227781954475,1204,1
3020502002,474.5236315788624,1632,2
3021301001,719.5779699203601,1106,1
3021301003,927.5150300667328,1176,1
3021302001,588.6937593951482,1754,2
3021302002,815.2466616472086,1789,2
3021401001,411.9374210488105,1940,2
3021401002,318.8695112764366,2090,2
3021401003,791.3791278146724,623,0
3021401004,791.3501804471855,620,0
3021401005,78.76100000000001,1320,2
3021401006,774.2069248081605,1810,1
3021401007,36.447,2951,2
3021402001,462.3787443577483,361,0
3021402002,462.3776165382358,361,0
3021402003,22.433,2046,2
3021402004,63.961375939837495,2202,2
3021402007,462.3787443577483,361,0
3021402008,462.3776165382358,361,0
3021402005,1479.8621729284857,1808,1
3021402006,908.5944812000234,2008,2
3021601001,292.9463383447244,226,0
3021601002,863.2895789447361,1965,1
3021601003,1035.466631577249,1876,1
3021601004,292.9463383447244,226,0
3021602001,363.077090222786,2153,2
3021602002,342.9414135301105,1852,2
3022901001,381.3872105252119,3142,2
3022901002,401.7714661642368,2601,2
3022902001,error,409,TOO_CLOSE
3022902002,error,409,TOO_CLOSE
3022902003,error,409,TOO_CLOSE
3023201002,1691.1230751821597,1307,0
3023201003,925.0757293203485,2028,2
3023301001,257.18600000000004,2773,2
3023304001,400.9963383447244,569,1
3023304002,615.3054060146374,1172,2
3024801001,677.0780977414859,908,1
3024801002,339.09269172684867,692,1
3024802001,1591.6476691642956,1813,2
3024802002,271.0833608992109,1416,2
3024803003,1591.6476691642956,1813,2
3024803004,271.0833608992109,1416,2
3024804003,1591.6476691642956,1813,2
3024804004,271.0833608992109,1416,2
3025002001,182.78996240488692,1170,2
3025002002,897.5035789431228,695,0
3025002003,867.2873007479981,670,0
3025002004,error,404,PATH_NOT_FOUND
3025502004,837.4082781854445,1233,1
3026401001,770.1351729284853,2103,2
3026401002,1923.0990676618462,1774,1
3026402001,366.6832180406851,2168,2
3026402002,908.5331804455722,1677,1
3026403001,430.9362932292979,1087,1
3026403002,1750.7989849545331,1718,1
3026502001,612.998135336599,2167,2
3026502002,607.5699624032735,2823,2
3026504001,542.0075789463496,1662,2
3026504002,569.1474060130239,1950,2
3026505001,542.0075789463496,1662,2
3026505002,569.1474060130239,1950,2
3026701001,984.2341503723854,1783,1
3026701002,900.8614887203368,1001,1
3026701003,963.8258270634477,994,1
3026701004,1038.566030071573,1132,1
3026701005,1038.567533830923,1694,1
3026701006,981.422781951248,1298,1
3027001001,791.4823684146841,776,1
3027001002,1594.2316466114225,1234,0
3027001003,1594.294052624446,1240,0
3027001004,849.6863608975976,743,1
3027001005,355.9141278162858,1908,2
3027001006,529.7228045089613,2587,2
3027003001,407.3768571382476,1656,2
3027003002,1124.715082699246,1260,1
3027003003,407.3768571382476,1536,2
3027003004,1124.715082699246,1260,1
3027003005,355.9141278162858,1908,2
3027003006,529.7228045089613,2587,2
3027004001,1501.9992180390716,1166,0
3027004002,1501.9368120260478,1160,0
3027004003,419.33512781628576,573,1
3027004004,1501.9368120260478,1160,0
3027005001,1501.9992180390716,1166,0
3027005002,1501.9368120260478,1160,0
3027005003,419.33512781628576,573,1
3027005004,1501.9368120260478,1160,0
3027006001,1501.9992180390716,1166,0
3027006002,1501.9368120260478,1160,0
3027006003,419.33512781628576,573,1
3027006004,1501.9368120260478,1160,0
3027101005,749.2677443561349,587,0
3027101003,267.12891729107383,1636,2
3027101004,335.6097819496347,1794,2
3027102001,731.6016466114223,1034,1
3027102002,722.7751578894721,1038,1
3027103001,1337.7974962325832,1153,1
3027103002,1737.9514586406967,1347,0
3027104001,749.2677443561349,587,0
3027104003,267.12891729107383,1636,2
3027104004,335.6097819496347,1794,2
3027105001,749.2677443561349,587,0
3027105002,749.2760150325598,588,0
3027301001,705.4598195463611,2636,2
3027301002,705.4714736813236,2057,2
3027301003,420.6035037577367,1676,2
3027301004,511.263548868323,1532,2
3027302003,1444.9047669073946,2802,2
3027302004,1276.7269172862336,3358,2
3027303001,560.3840902211728,1940,2
3027303002,534.1883458618111,1569,2
3027304001,560.3840902211728,1940,2
3027304002,534.1883458618111,1569,2
3028101001,686.5710827008593,884,1
3028101002,801.6873383398844,1332,1
3028101003,192.76595488618696,150,0
3028101004,746.3892556341849,1097,1
3028101005,168.19621804391184,133,0
3028101006,168.1935864650494,133,0
3028101007,489.90127819189803,874,1
3028103001,686.5710827008593,884,1
3028103002,168.19621804391184,133,0
3028103003,168.1935864650494,133,0
3028103004,489.90127819189803,874,1
3028103005,297.3387744309348,452,1
3028103006,1146.1313458585842,896,0
3028301002,983.893954886187,918,1
3029101003,264.5433007496113,841,2
3030001007,432.3196466130357,1597,2
3030101002,355.4011654130122,1176,2
3031101001,972.7632481154849,1528,2
3031101002,1892.5867067594083,1467,0
3031101003,921.1621503691588,1808,2
3031103001,972.7632481154849,1528,2
3031103002,1892.5867067594083,1467,0
3031103003,889.4395864602093,1773,1
3031104001,972.7632481154849,1528,2
3031104002,786.6735639057229,1803,2
3031104003,2395.1380075106326,1903,1
3031104004,2356.476436084597,1840,1
3031701001,575.8318345837611,1647,2
3031701002,886.2096917268487,2238,2
3031801001,950.2874736764832,2680,2
3031801002,687.0607142813352,3603,2
3031801003,950.2874736764832,2792,2
3031801004,960.089744356135,5106,4
3032001004,502.85391728946047,397,0
3032001005,596.3907368406617,1760,2
3032001006,1501.0950075170867,1142,0
3032001007,1501.0961353365992,1142,0
3032002003,2216.496669169136,1776,1
3032002004,1501.0950075170867,1142,0
3032002005,1501.0961353365992,1142,0
3032003001,3599.9501127756594,2769,1
3032003002,2216.496669169136,1776,1
3032401001,168.483,1241,2
3032401002,337.8649999983867,689,1
3032401003,273.71712029919917,819,1
3032401004,1885.1223233008711,2072,1
3032401005,1044.5269774358335,1897,2
3032401006,1049.7155488650963,2815,2
3032401008,323.7436240585492,294,1
3032402003,1277.6030526228328,2525,2
3032402004,266.1842405983984,1090,2
3032402005,337.8649999983867,689,1
3032402006,273.71712029919917,819,1
3032402007,1885.1223233008711,2072,1
3032402008,1044.5269774358335,1897,2
3032402009,643.162789465108,1402,1
3032402010,493.0941729284855,1500,2
3032701001,500.49269924393525,1174,1
3032701002,481.8347067626353,1066,1
3032901001,2261.4808571366343,2452,1
3032901002,931.5669774390601,727,0
3032901005,931.5669774390601,727,0
3032901006,1080.9276165398492,1344,1
3032903001,2261.4808571366343,2452,1
3032903002,774.749842102461,1562,1
3034501001,1124.7916390943358,1037,1
3034501004,760.2693157870112,1335,1
3034503001,1067.0325563886363,824,0
3034503002,1067.0340601479859,824,0
3034503003,1135.1180902179458,1335,1
3034503004,261.66436090082425,1428,2
3034503005,1804.5593533788974,2099,1
3034503006,error,404,PATH_NOT_FOUND
3034802001,165.22699999999998,2200,2
3034802002,151.90699999999998,2328,2
3034803001,927.9159323284738,891,1
3034803002,1401.03656390411,1080,0
3034804001,1714.5077293155086,1775,1
3034804002,234.92829323091135,2393,2
3035101001,803.8266240537088,2331,2
3035101002,650.2827217984218,2134,2
3036001002,1000.0706992423218,1017,1
3036001003,1305.9163533756712,1505,1
3036002001,692.2372631544981,1312,2
3036002002,494.66948119841004,986,2
3036002003,1000.0706992423218,1017,1
3036002004,1305.9163533756712,1505,1
3036003001,692.2372631544981,1312,2
3036003002,494.66948119841004,986,2
3036003003,1000.0706992423218,1017,1
3036003004,1305.9163533756712,1505,1
3036502001,1704.9628345789208,3899,2
3036502002,2220.6172556341844,3217,2
3036502003,1704.9628345789208,3899,2
3036502004,1714.552721798422,3495,2
3036502005,1615.4436842049222,1374,1
3036502006,870.340691723622,683,0
3036502007,1153.9211428569124,872,0
3036801001,208.84741353172384,1492,2
3036801002,224.4140526292863,2170,2
3036801003,496.4656466162623,3896,3
3036801004,225.09047368293676,6187,3
3037701008,514.2131428569124,392,0
3038801001,1006.6925413480097,784,0
3038801002,1257.141067661846,1330,1
3038801003,1460.3629774374467,1648,1
3039401001,1353.8152631496582,1740,1
3039401002,1312.0572330732448,1952,1
3039701001,885.5169924748466,1441,1
3039701002,2137.788759385468,2019,1
3039701003,1965.7757142668156,1570,0
3039701004,455.0495563886362,760,1
3039701005,215.31215037238562,554,1
3039702001,1965.7757142668156,1570,0
3039702002,455.0495563886362,760,1
3039702003,215.31215037238562,554,1
3039902001,230.37195488618696,1983,2
3039902002,1529.0302556341846,1911,1
3040401002,error,409,TOO_CLOSE
3041201001,433.5002556357983,658,1
3041201002,237.19173684066175,564,1
3041201003,433.5002556357983,658,1
3041201004,237.19173684066175,564,1
3041202001,393.76249623742336,627,1
3041202002,error,409,TOO_CLOSE
3041202003,197.45360150244932,533,1
3041501001,1945.74398495776,2039,2
3041501002,493.25753382930964,1759,2
3041502001,726.6389398455603,2263,2
3041502002,841.3396315756357,2456,2
3041503001,1083.3809323284738,835,0
3041503002,1083.3824360878236,835,0
3041504001,1083.3809323284738,835,0
3041504002,1083.3824360878236,835,0
3042002002,29.32,1246,2
3042401001,1449.5958345773076,1143,0
3042401004,1449.5973383366575,1143,0
3042403001,1449.5958345773076,1143,0
3042403002,1449.5973383366575,1143,0
3042404001,1449.5958345773076,1143,0
3042404002,1449.5973383366575,1143,0
3044701001,error,404,PATH_NOT_FOUND
3044701002,error,404,PATH_NOT_FOUND
3044701003,error,404,PATH_NOT_FOUND
3044701004,error,404,PATH_NOT_FOUND
3045301002,1533.2050451025202,1210,0
3045301003,1477.2802405919447,1165,0
3045501001,709.8175639089495,684,1
3045501002,error,409,TOO_CLOSE
3045501003,1396.5866842081487,3187,2
3045801003,787.7307218000351,615,0
3046701001,270.95661653984916,211,0
3046701002,241.52783458537442,1511,2
3046701003,135.6011278195125,1846,3
3046701004,687.3229473642602,4993,3
3046701005,507.30345112522355,395,0
3046701006,507.29217293009873,394,0
3046702003,1554.591684204922,1508,1
3046702004,2249.3564511187706,1796,1
3047502001,error,409,TOO_CLOSE
3047502002,2305.729631570796,2581,1
3047503001,299.53362405854915,2293,2
3047503002,299.5328721788741,2027,2
3047504001,249.35533082602444,1796,2
3047504002,2433.808924800094,1998,1
3048201001,1148.1580150277198,4649,3
3048201002,error,404,PATH_NOT_FOUND
3048201003,error,404,PATH_NOT_FOUND
3048202001,704.7011654081723,4538,3
3048202004,704.679736837435,3685,3
3048203001,882.4796766846086,3452,3
3048302003,1194.2714661626237,2289,1
3048302004,1104.2284135268837,2054,1
3048303001,1715.159045108973,2537,2
3048303002,1277.9385563886362,2352,2
3048303003,345.4155939837493,3054,2
3048304001,1715.159045108973,2537,2
3048304002,1792.3131503723853,2406,2
3048501001,602.9503233057112,1474,2
3048501002,379.9425563886362,950,1
3048501006,410.14054886993625,1969,1
3048501007,466.8574962374233,1949,1
3048501008,764.1899548797335,916,1
3048501009,775.8699323284737,1570,1
3048502002,335.64101503578655,1012,1
3048503001,583.4526616488222,2647,2
3048503002,488.51523307969836,3202,2
3048504001,602.9503233057112,1474,2
3048504002,1143.5652706748115,879,0
3048504003,275.7493458634243,347,1
3048504004,1143.5652706748115,879,0
3048504005,305.94733834472436,986,1
3048601001,365.4368120244345,2280,2
3048601002,360.65160149922264,1888,2
3048602001,365.4368120244345,2280,2
3048602002,360.65160149922264,1888,2
3048602005,702.8579999967735,548,0
3048602008,702.8576240569358,548,0
3048602006,702.8579999967735,548,0
3048602007,702.8576240569358,548,0
3048602003,357.7514436065236,2417,2
3048602004,357.7503157870112,1995,2
3048603003,413.55354135123633,323,0
3048603004,413.55466917074887,323,0
3048603005,702.8579999967735,548,0
3048603006,702.8576240569358,548,0
3048604003,555.126368417911,435,0
3048604004,555.1267443577483,435,0
3048604005,702.8579999967735,548,0
3048604006,702.8576240569358,548,0
3050001002,597.1159172894605,2768,2
3050001003,334.64724059678497,1931,2
3050001004,1164.412293224458,2595,2
3050401001,335.2961729284854,1296,2
3050401002,269.1871202991992,1097,2
3050401003,335.2961729284854,1296,2
3050401004,269.1871202991992,1059,2
3050702001,197.13065413496233,152,0
3050702002,197.12087969918747,151,0
3050702003,197.13065413496233,152,0
3050702004,197.12087969918747,151,0
3050702005,197.13065413496233,152,0
3050702006,197.12087969918747,151,0
